continent,country,website,crawl_id,found,num_requests,html,css,javascript,images,fonts,transferred_bytes
Asia,United Arab Emirates,https://www.salik.ae,6a5bb99c846d3fb85090a324,True,7.0,4.0,0.0,2.0,0.0,0.0,415711.0
Asia,United Arab Emirates,https://one.esm.ae,6a5bb99efd7cd34eec0314f3,True,38.0,3.0,21.0,7.0,4.0,1.0,3679415.0
Asia,United Arab Emirates,https://www.lexus.ae,6a5bb99e80e17abc02a2cddb,True,178.0,8.0,9.0,72.0,32.0,4.0,14354303.0
Asia,United Arab Emirates,https://aec1.tribalwars.ae,6a5bb99e145c6480979cae65,True,61.0,2.0,1.0,3.0,55.0,0.0,1063556.0
Asia,United Arab Emirates,https://makeup.ae,6a5bb99fc36572ffc3a6bc76,True,75.0,2.0,3.0,29.0,23.0,3.0,17270077.0
Asia,United Arab Emirates,https://www.awqaf.gov.ae,6a5bb99fa2a360a864d8abc5,True,107.0,6.0,6.0,31.0,16.0,8.0,7601713.0
Asia,United Arab Emirates,https://www.emiratesislamic.ae,6a5bb9a7d8ec0d268c6c80f8,True,100.0,3.0,8.0,26.0,42.0,8.0,17561931.0
Asia,United Arab Emirates,https://www.fruugo.ae,6a5bb9a2cf2a0d4bc6096a5c,True,7.0,4.0,0.0,2.0,0.0,0.0,411140.0
Asia,United Arab Emirates,https://www.starcinemas.ae,6a5bb9b29eebe03859c263ef,True,130.0,6.0,3.0,15.0,58.0,0.0,20770939.0
Asia,United Arab Emirates,https://nn88.ae,6a5bb9a340a13aeac058e795,True,3.0,2.0,0.0,0.0,0.0,0.0,15680.0
Asia,United Arab Emirates,https://www.damaninsurance.ae,6a5bb9a458116a5060480cf9,True,157.0,5.0,11.0,42.0,80.0,2.0,19619551.0
Asia,United Arab Emirates,https://www.volunteers.ae,6a5bb9b09f3283959e0ddd35,True,112.0,3.0,21.0,17.0,61.0,7.0,13923678.0
Asia,United Arab Emirates,https://vls.rta.ae,6a5bb9a78ef503bead5c72e8,True,40.0,3.0,3.0,23.0,1.0,0.0,4862961.0
Asia,United Arab Emirates,https://propertymonitor.ae,6a5bb9aa9ecc9eedfbc3d6b9,True,37.0,5.0,5.0,11.0,6.0,0.0,1960798.0
Asia,United Arab Emirates,https://www.dfm.ae,6a5bb9a73bc3ac3ced29333a,True,117.0,2.0,10.0,77.0,11.0,3.0,5772795.0
Asia,United Arab Emirates,https://vle.hbmsu.ac.ae,6a5bb9a849543153c3532abd,True,6.0,3.0,0.0,2.0,0.0,0.0,404383.0
Asia,United Arab Emirates,https://www.sharjahairport.ae,6a5bb9aacaf573d009ddd465,True,94.0,4.0,14.0,30.0,35.0,9.0,9757219.0
Asia,United Arab Emirates,https://careers.edgegroup.ae,6a5bb9aaa82cfc64ac587d1e,True,33.0,1.0,8.0,19.0,3.0,0.0,669400.0
Asia,United Arab Emirates,https://www.paisabazaar.ae,6a5bb9abbd0d28e60b386b4b,True,2.0,2.0,0.0,0.0,0.0,0.0,759.0
Asia,United Arab Emirates,https://www.mdx.ac.ae,6a5bb9ab951fe07e582702c9,True,250.0,6.0,34.0,94.0,51.0,0.0,27398636.0
Asia,United Arab Emirates,https://www.alqasimia.ac.ae,6a5bb9b30f12147e8c2a12ae,True,130.0,2.0,19.0,59.0,29.0,8.0,8798155.0
Asia,United Arab Emirates,https://cdservices.moi.gov.ae,6a5bb9ad846d3fb85090a32e,True,95.0,2.0,24.0,34.0,28.0,1.0,4135087.0
Asia,United Arab Emirates,https://marketwatch.dfm.ae,6a5bb9af61bf895fc78781cf,True,33.0,1.0,3.0,8.0,5.0,1.0,3685752.0
Asia,Malaysia,https://ufuture.uitm.edu.my,6a5bba0265b78c057d1981fb,True,63.0,3.0,11.0,11.0,29.0,7.0,5313770.0
Asia,Malaysia,https://tv4.nontondrama.my,6a5bb9b4bd0d28e60b386b50,True,75.0,11.0,3.0,5.0,52.0,1.0,1510544.0
Asia,Malaysia,https://hrmis2.eghrmis.gov.my,6a5bb9b43b31af06c55ba0b0,True,22.0,2.0,2.0,3.0,13.0,2.0,1917445.0
Asia,Malaysia,https://www.mudah.my,6a5bb9b69a849ce39dd5c516,True,238.0,14.0,13.0,67.0,64.0,2.0,16770339.0
Asia,Malaysia,https://tv3.nontondrama.my,6a5bb9b6f15abd91c6ddb778,True,75.0,11.0,3.0,5.0,52.0,1.0,1510845.0
Asia,Malaysia,https://www.kosmo.com.my,6a5bb9b740a13aeac058e79b,True,228.0,6.0,47.0,84.0,65.0,15.0,12347255.0
Asia,Malaysia,https://www.hmetro.com.my,6a5bba04d4e9ad277c17e05f,True,274.0,15.0,11.0,53.0,77.0,6.0,21961680.0
Asia,Malaysia,https://www.sinarharian.com.my,6a5bba0480e17abc02a2cef4,True,358.0,25.0,9.0,84.0,94.0,6.0,14431757.0
Asia,Malaysia,https://www.thestar.com.my,6a5bb9b8a82cfc64ac587d42,True,397.0,10.0,36.0,95.0,116.0,7.0,22822789.0
Asia,Malaysia,https://www.nst.com.my,6a5bba070e531a4f79a928de,True,200.0,12.0,10.0,54.0,58.0,13.0,18081707.0
Asia,Malaysia,https://d2.delima.edu.my,6a5bb9be9ecc9eedfbc3d6e1,True,34.0,4.0,2.0,15.0,4.0,4.0,4803028.0
Asia,Malaysia,https://www.bharian.com.my,6a5bb9c065b78c057d1981aa,True,7.0,4.0,0.0,2.0,0.0,0.0,412969.0
Asia,Malaysia,https://vle.unikl.edu.my,6a5bb9c30e531a4f79a928b2,True,38.0,1.0,3.0,9.0,15.0,4.0,18866551.0
Asia,Malaysia,https://www.cimb.bizchannel.com.my,6a5bb9c58ef503bead5c7313,True,7.0,4.0,0.0,2.0,0.0,0.0,412759.0
Asia,Malaysia,https://ef.hasil.gov.my,6a5bb9f58ef503bead5c7330,True,42.0,2.0,5.0,10.0,10.0,5.0,13567512.0
Asia,Malaysia,https://naasongs.my,6a5bb9c6dcca2f7de5b53ee9,True,35.0,3.0,2.0,6.0,14.0,1.0,1127989.0
Asia,Malaysia,https://www.foodpanda.my,6a5bb9c73b31af06c55ba0c9,True,12.0,5.0,1.0,4.0,0.0,1.0,2332815.0
Asia,Malaysia,https://my.ummc.edu.my,6a5bb9c63bc3ac3ced2933b2,True,7.0,2.0,3.0,0.0,2.0,0.0,11969.0
Asia,Malaysia,https://www.mykasih.com.my,6a5bb9c7d9b0213070692a99,True,99.0,3.0,36.0,22.0,27.0,6.0,7129484.0
Asia,Malaysia,https://primis-clinical11.protecthealth.com.my,6a5bb9cf65b78c057d1981b4,True,12.0,3.0,1.0,2.0,2.0,0.0,89705.0
Asia,Malaysia,https://bkj.johor.gov.my,6a5bb9cfbd0d28e60b386b9e,True,5.0,4.0,0.0,0.0,1.0,0.0,811730.0
Asia,Malaysia,https://www.kwsp.gov.my,6a5bb9d59ecc9eedfbc3d706,True,21.0,14.0,0.0,4.0,0.0,0.0,1106872.0
Asia,Malaysia,https://ains.moe.gov.my,6a5bb9d7c36572ffc3a6bcc4,True,8.0,1.0,2.0,1.0,1.0,0.0,3039207.0
Asia,Malaysia,https://efs.kehakiman.gov.my,6a5bb9d665b78c057d1981c3,True,53.0,4.0,7.0,14.0,20.0,5.0,5838558.0
Asia,Malaysia,https://www.senq.com.my,6a5bba25a82cfc64ac587f04,True,255.0,3.0,21.0,120.0,65.0,5.0,12046474.0
Asia,Malaysia,https://ibiz.shuanghor.com.my,6a5bb9d8f679f762d86b770c,True,32.0,3.0,4.0,9.0,15.0,0.0,10192462.0
Asia,Malaysia,https://translate.google.com.my,6a5bb9d93b31af06c55ba0d8,True,19.0,1.0,0.0,6.0,8.0,2.0,1454812.0
Asia,Malaysia,https://www.myspike.my,6a5bb9d880e17abc02a2ce90,True,97.0,1.0,23.0,20.0,51.0,1.0,11474617.0
Asia,Malaysia,https://www.hongleongonline.com.my,6a5bb9d8caf573d009ddd4c6,True,9.0,3.0,0.0,0.0,4.0,2.0,192531.0
Asia,Malaysia,https://www.lazada.com.my,6a5bb9e0dcca2f7de5b53f0f,True,210.0,3.0,5.0,36.0,137.0,5.0,9366509.0
Asia,Malaysia,https://secure.kwsp.gov.my,6a5bb9d9af34422a76700b09,True,16.0,10.0,0.0,3.0,0.0,0.0,757652.0
Asia,Malaysia,https://spx.com.my,6a5bb9e20f12147e8c2a1333,True,158.0,3.0,7.0,43.0,17.0,2.0,33237934.0
Asia,Malaysia,https://web.tarc.edu.my,6a5bb9d99f3283959e0ddda8,True,28.0,2.0,13.0,5.0,5.0,3.0,1681641.0
Asia,Malaysia,https://www.propertyguru.com.my,6a5bb9ddbd0d28e60b386ba6,True,6.0,2.0,0.0,2.0,1.0,0.0,408469.0
Asia,Malaysia,https://www.skyscanner.com.my,6a5bb9e08ef503bead5c731d,True,16.0,5.0,2.0,3.0,3.0,0.0,1338198.0
Asia,Malaysia,https://radioonline.my,6a5bb9e1cf2a0d4bc6096a66,True,95.0,7.0,2.0,13.0,70.0,1.0,2477499.0
Asia,Malaysia,https://www.toyota.com.my,6a5bb9eca2a360a864d8ac33,True,75.0,3.0,3.0,30.0,16.0,0.0,9085092.0
Asia,Malaysia,https://spectrum.um.edu.my,6a5bb9e261bf895fc78781f3,True,3.0,2.0,0.0,0.0,1.0,0.0,21455.0
Asia,Malaysia,https://bjak.my,6a5bb9e254fa443e8b878136,True,91.0,3.0,1.0,33.0,36.0,5.0,3978350.0
Asia,Malaysia,https://www.utusan.com.my,6a5bba303b31af06c55ba1b7,True,532.0,17.0,47.0,101.0,158.0,10.0,16831250.0
Asia,Malaysia,https://elearning.utm.my,6a5bb9e340a13aeac058e882,True,44.0,2.0,3.0,8.0,19.0,5.0,17447276.0
Asia,Malaysia,https://www.waktusolat.my,6a5bb9e3d4e9ad277c17e026,True,54.0,2.0,14.0,12.0,15.0,1.0,4467176.0
Asia,Malaysia,https://unifi.com.my,6a5bb9e49eebe03859c26474,True,256.0,7.0,90.0,44.0,64.0,7.0,19619244.0
Asia,Malaysia,https://www.icover.my,6a5bb9e43bc3ac3ced2933bc,True,2.0,2.0,0.0,0.0,0.0,0.0,749.0
Asia,Malaysia,https://www.jtexpress.my,6a5bb9e6c36572ffc3a6bccf,True,77.0,2.0,10.0,11.0,41.0,1.0,17658825.0
Asia,Malaysia,https://mysprsemak.spr.gov.my,6a5bb9e7bd0d28e60b386baf,True,12.0,1.0,2.0,1.0,6.0,1.0,2629887.0
Asia,Malaysia,https://kinokrad.my,6a5bb9e858116a5060480d99,True,74.0,3.0,2.0,14.0,44.0,0.0,1732378.0
Asia,Malaysia,https://www.cimb.com.my,6a5bb9e9af34422a76700b1c,True,79.0,2.0,3.0,12.0,52.0,0.0,10187182.0
Asia,Malaysia,https://www.eperolehan.gov.my,6a5bb9eccaf573d009ddd4d2,True,5.0,2.0,1.0,0.0,1.0,1.0,160152.0
Asia,Malaysia,https://www.sportstoto.com.my,6a5bb9ec846d3fb85090a411,True,2.0,2.0,0.0,0.0,0.0,0.0,773.0
Asia,Malaysia,https://ecentral.my,6a5bb9ec3b31af06c55ba0ee,True,198.0,21.0,19.0,36.0,70.0,1.0,8669145.0
Asia,Malaysia,https://www.u.com.my,6a5bb9ed9a849ce39dd5c607,True,213.0,5.0,11.0,35.0,140.0,6.0,26282847.0
Asia,Malaysia,https://ambilan.mypolycc.edu.my,6a5bb9edfd7cd34eec0315af,True,31.0,4.0,4.0,4.0,16.0,1.0,69771431.0
Asia,Malaysia,https://mediconnect.aia.com.my,6a5bb9ed3bc3ac3ced2933c1,True,11.0,4.0,0.0,0.0,7.0,0.0,55287.0
Asia,Malaysia,https://syukur.sabah.gov.my,6a5bb9edd9b0213070692aff,True,15.0,2.0,3.0,1.0,6.0,1.0,1120361.0
Asia,Malaysia,https://myguru.upsi.edu.my,6a5bb9ee9ecc9eedfbc3d71e,True,53.0,4.0,10.0,22.0,15.0,2.0,2515636.0
Asia,Malaysia,https://www.cinema.com.my,6a5bb9ee9f3283959e0dddc7,True,127.0,13.0,12.0,50.0,33.0,2.0,10935419.0
Asia,Malaysia,https://www.cimbclicks.com.my,69e6501f26ac122661877f11,True,98.0,2.0,2.0,13.0,75.0,1.0,5432688.0
Asia,Malaysia,https://putrablastdk.upm.edu.my,6a5bb9ef61bf895fc78781f9,True,26.0,1.0,4.0,10.0,4.0,1.0,7531756.0
Asia,Malaysia,https://www.mitsubishi-motors.com.my,6a5bb9f2cf2a0d4bc6096ac8,True,9.0,2.0,1.0,1.0,3.0,2.0,1055152.0
Asia,Malaysia,https://www.tracking.my,6a5bb9f6caf573d009ddd4da,True,15.0,1.0,1.0,2.0,8.0,0.0,997244.0
Asia,Malaysia,https://ecampus.umk.edu.my,6a5bb9f9a82cfc64ac587ed2,True,47.0,1.0,7.0,20.0,9.0,5.0,17318432.0
Asia,Malaysia,https://emerit.uitm.edu.my,6a5bb9f9846d3fb85090a416,True,3.0,2.0,0.0,0.0,0.0,0.0,27793.0
Asia,Malaysia,https://elearning.usm.my,6a5bba09690657e9894f71a2,True,53.0,3.0,7.0,9.0,26.0,3.0,11419760.0
Asia,Malaysia,https://s.shopee.com.my,6a5bba093b6340864791594c,True,9.0,3.0,2.0,3.0,1.0,0.0,887903.0
Asia,Malaysia,https://cx.remedi.my,6a5bba09f3f5803d4277545a,True,16.0,3.0,2.0,1.0,10.0,0.0,698077.0
Asia,Malaysia,https://www.merimen.com.my,6a5bba0abd0d28e60b386bbe,True,47.0,2.0,4.0,12.0,29.0,0.0,2409506.0
Asia,Malaysia,https://assist.perkeso.gov.my,6a5bba0a58116a5060480de6,True,11.0,1.0,4.0,2.0,3.0,1.0,689908.0
Asia,Malaysia,https://online.ktmb.com.my,6a5ba552cf2a0d4bc6092b5a,True,42.0,1.0,11.0,25.0,3.0,1.0,1861226.0
Asia,Malaysia,https://padans.sabah.gov.my,6a5bba0a2f849f256d2b9596,True,44.0,1.0,12.0,12.0,10.0,9.0,17369868.0
Asia,Malaysia,https://spa9.spa.gov.my,6a5bba0b3f3a445f19227c22,True,34.0,2.0,13.0,11.0,4.0,0.0,2330782.0
Asia,Malaysia,https://www.iproperty.com.my,6a5bba0c9eebe03859c26577,True,6.0,2.0,0.0,2.0,1.0,0.0,809923.0
Asia,Malaysia,https://ebwise.mmu.edu.my,6a5bba0e61bf895fc7878216,True,37.0,1.0,3.0,9.0,15.0,2.0,7865652.0
Asia,Malaysia,https://myaccount.mytnb.com.my,6a5bba0fd9b0213070692b11,True,82.0,2.0,5.0,16.0,50.0,0.0,11850585.0
Asia,Malaysia,https://www.redbus.my,6a5bba1340a13aeac058e8b1,True,96.0,2.0,3.0,24.0,30.0,4.0,12349807.0
Asia,Malaysia,https://app.smap.my,6a5bba14cf2a0d4bc6096ad4,True,20.0,1.0,4.0,6.0,5.0,2.0,5342487.0
Asia,Malaysia,https://www.senheng.com.my,6a5ba5a610c24dfb03609d78,True,244.0,3.0,19.0,111.0,65.0,5.0,12703317.0
Asia,Malaysia,https://kimcilonlyofc.my,6a5bba1a49543153c3532c4b,True,61.0,3.0,3.0,9.0,43.0,2.0,1466736.0
Asia,Malaysia,https://new2.moviesdrives.my,6a5bba1af679f762d86b772f,True,55.0,2.0,9.0,5.0,33.0,3.0,3264365.0
Asia,Malaysia,https://kfc.com.my,6a5bba1b9ecc9eedfbc3d756,True,284.0,17.0,30.0,88.0,80.0,0.0,14407610.0
Asia,Malaysia,https://learning.uum.edu.my,6a5bba1b0f12147e8c2a13d4,True,2.0,2.0,0.0,0.0,0.0,0.0,80285.0
Asia,Malaysia,https://www.gsc.com.my,6a5bba68d4e9ad277c17e1ee,True,306.0,2.0,2.0,40.0,253.0,2.0,119431449.0
Asia,Malaysia,https://mytax.hasil.gov.my,6a5bba1ccaf573d009ddd4ec,True,48.0,1.0,5.0,10.0,15.0,5.0,15989525.0
Asia,Malaysia,https://app.prubsn.com.my,6a5bba1c9eebe03859c26580,True,25.0,3.0,8.0,11.0,1.0,0.0,1414950.0
Asia,Malaysia,https://publicgold.com.my,6a5bba1eaf34422a76700b6e,True,2.0,2.0,0.0,0.0,0.0,0.0,1162.0
Asia,Malaysia,https://lms2.apiit.edu.my,6a5bba1ec36572ffc3a6bd1f,True,22.0,1.0,3.0,9.0,2.0,1.0,12122871.0
Asia,Malaysia,https://www.epsa.gov.my,6a5bba1e54fa443e8b878194,True,51.0,1.0,4.0,12.0,24.0,4.0,17474203.0
Asia,Malaysia,https://bantuantunai.hasil.gov.my,6a5bba1ea2a360a864d8ac81,True,38.0,1.0,9.0,11.0,13.0,3.0,2236435.0
Asia,Malaysia,https://sellercenter.lazada.com.my,6a5bba2058116a5060480df4,True,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Asia,Malaysia,https://eccris.bnm.gov.my,6a5bba209f3283959e0dde49,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,Malaysia,https://www.aia.com.my,6a5bba2165b78c057d19823d,True,109.0,3.0,4.0,19.0,62.0,5.0,16308636.0
Asia,Malaysia,https://desiremovies.my,6a5bba218ef503bead5c735d,True,3.0,1.0,0.0,0.0,2.0,0.0,140507.0
Asia,Malaysia,https://www.touchngo.com.my,6a5bba22846d3fb85090a41c,True,105.0,4.0,6.0,32.0,32.0,2.0,13275178.0
Asia,Malaysia,https://mohon.tvet.gov.my,6a5bba21bd0d28e60b386bf0,True,115.0,2.0,21.0,64.0,11.0,4.0,9510170.0
Asia,Malaysia,https://kissasiantv.my,6a5bba223bc3ac3ced2933fc,True,40.0,1.0,4.0,8.0,25.0,1.0,1405445.0
Asia,Malaysia,https://www.carlist.my,6a5bba223b63408647915958,True,6.0,3.0,0.0,2.0,0.0,0.0,401455.0
Asia,Malaysia,https://stamps.hasil.gov.my,6a5bba23951fe07e582704ca,True,46.0,3.0,8.0,23.0,10.0,1.0,2993409.0
Asia,Malaysia,https://www.mstar.com.my,6a5bba34fd7cd34eec0315d1,True,241.0,14.0,44.0,73.0,33.0,15.0,16899579.0
Asia,Malaysia,https://www.ebay.com.my,6a5bba2a3f3a445f19227c47,True,71.0,3.0,2.0,30.0,20.0,2.0,6100595.0
Asia,Malaysia,https://www.ticket2u.com.my,6a5bba2acf2a0d4bc6096aeb,True,98.0,5.0,4.0,19.0,55.0,4.0,9154772.0
Asia,Philippines,https://lp.ptgaming.ph,6a5bba2a9a849ce39dd5c6df,True,8.0,2.0,1.0,1.0,2.0,0.0,60165.0
Asia,Philippines,https://moviebox.ph,6a5bba2af3f5803d4277546d,True,275.0,4.0,18.0,44.0,101.0,0.0,19926106.0
Asia,Philippines,https://www.casinoplus.com.ph,6a5bba2aaf34422a76700b73,True,9.0,2.0,0.0,3.0,0.0,0.0,1705925.0
Asia,Philippines,https://www.ptgaming.ph,6a5bba2d49543153c3532c8b,True,8.0,2.0,1.0,1.0,2.0,0.0,59878.0
Asia,Philippines,https://services.csc.gov.ph,6a5bba2c0f12147e8c2a13d9,True,5.0,2.0,1.0,0.0,2.0,0.0,34655.0
Asia,Philippines,https://www.onlinejobs.ph,6a5bba2d0e531a4f79a929a9,True,69.0,1.0,2.0,42.0,10.0,6.0,4607210.0
Asia,Philippines,https://g777.ph,6a5bba2ef15abd91c6ddb918,True,189.0,1.0,33.0,62.0,74.0,2.0,4856153.0
Asia,Philippines,https://lis.deped.gov.ph,6a5bba30f679f762d86b7769,True,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Asia,Philippines,https://portal.lto.gov.ph,6a5bba3161bf895fc787823e,True,46.0,2.0,11.0,22.0,4.0,5.0,2004187.0
Asia,Philippines,https://ocseas.csc.gov.ph,6a5bba3159056ff44d4c3bd6,True,5.0,2.0,1.0,0.0,2.0,0.0,32722.0
Asia,Philippines,https://www.workabroad.ph,6a5bba379f3283959e0dde4f,True,216.0,4.0,20.0,38.0,141.0,1.0,11166234.0
Asia,Philippines,https://bet88.ph,6a5bba35c36572ffc3a6bd38,True,6.0,3.0,0.0,2.0,0.0,0.0,466329.0
Asia,Philippines,https://gzone.ph,6a5bba38d9b0213070692b66,True,8.0,2.0,0.0,2.0,1.0,0.0,102349.0
Asia,Philippines,https://www.lazada.com.ph,6a5bba388ef503bead5c7363,True,202.0,4.0,5.0,37.0,125.0,5.0,9055098.0
Asia,Philippines,https://sportsplus.ph,6a5bba392f849f256d2b95c5,True,2.0,1.0,0.0,0.0,1.0,0.0,12598.0
Asia,Philippines,https://s.shopee.ph,6a5bba3958116a5060480dfa,True,10.0,3.0,2.0,3.0,2.0,0.0,892646.0
Asia,Philippines,https://e-tesda.gov.ph,6a5bba85872df44b3daf9e6d,True,59.0,1.0,3.0,10.0,35.0,3.0,101751009.0
Asia,Philippines,https://www.sss.gov.ph,6a5bba3dd4e9ad277c17e174,True,119.0,2.0,22.0,39.0,51.0,2.0,18274812.0
Asia,Philippines,https://checkouts.maya.ph,6a5bba3af679f762d86b776f,True,7.0,6.0,0.0,1.0,0.0,0.0,112519.0
Asia,Philippines,https://philnews.ph,6a5bba3a3b63408647915961,True,39.0,2.0,1.0,2.0,28.0,0.0,908918.0
Asia,Philippines,https://bsrs.tesda.gov.ph,6a5bba3bd8ec0d268c6c81f2,True,6.0,1.0,1.0,0.0,2.0,2.0,182496.0
Asia,Philippines,https://www.sportsplus.ph,6a5bba3b9a849ce39dd5c6ea,True,2.0,1.0,0.0,0.0,1.0,0.0,12598.0
Asia,Philippines,https://pornxp.ph,6a5bba3c49543153c3532c96,True,37.0,5.0,1.0,5.0,24.0,0.0,3900600.0
Asia,Philippines,https://pnpclearance.ph,6a5bba3d21c93ed74b094395,True,2.0,2.0,0.0,0.0,0.0,0.0,1838.0
Asia,Philippines,https://www.intercommerce.com.ph,6a5bba7040a13aeac058e91a,True,35.0,2.0,2.0,0.0,31.0,0.0,438697.0
Asia,Philippines,https://www.espn.ph,6a5bba3f0f12147e8c2a13e1,True,175.0,3.0,4.0,35.0,99.0,0.0,14645880.0
Asia,Philippines,https://app.playgzone.ph,6a5bba4054fa443e8b8781ca,True,6.0,2.0,0.0,2.0,0.0,0.0,47364.0
Asia,Philippines,https://passport.gov.ph,6a5bba402f849f256d2b95ca,True,13.0,1.0,2.0,7.0,3.0,0.0,1487838.0
Asia,Philippines,https://myhub.atp.ph,6a5bba40951fe07e582704fb,True,14.0,1.0,5.0,3.0,3.0,0.0,1312775.0
Asia,Philippines,https://www.csc.gov.ph,6a5bba41c36572ffc3a6bd41,True,64.0,6.0,9.0,18.0,27.0,2.0,9087207.0
Asia,Philippines,https://bigbunny.ph,6a5bba43690657e9894f71da,True,7.0,2.0,1.0,1.0,2.0,0.0,69191.0
Asia,Philippines,https://ecommerce.datablitz.com.ph,6a5bba433f3a445f19227c91,True,369.0,7.0,34.0,234.0,75.0,3.0,14737484.0
Asia,Philippines,https://pages.lazada.com.ph,6a5bba449a849ce39dd5c6ef,True,196.0,3.0,5.0,36.0,123.0,5.0,9000515.0
Asia,Philippines,https://onlineservices.dmw.gov.ph,6a5bba53af34422a76700b7f,True,39.0,3.0,5.0,24.0,6.0,0.0,2879891.0
Asia,Philippines,https://psahelpline.ph,6a5bba47a2a360a864d8acaa,True,56.0,2.0,2.0,12.0,28.0,2.0,4506057.0
Asia,Philippines,https://blocked.sbmd.cicc.gov.ph,6a5bba4c61bf895fc787826f,True,36.0,2.0,1.0,3.0,13.0,0.0,1918895.0
Asia,Philippines,https://sis-coc.phinma.edu.ph,6a5bba4b9eebe03859c2659c,True,31.0,3.0,5.0,17.0,4.0,0.0,2090144.0
Asia,Philippines,https://spx.ph,6a5bba4ed8ec0d268c6c81fb,True,158.0,3.0,7.0,43.0,18.0,2.0,33166039.0
Asia,Philippines,https://learn.doh.gov.ph,6a5bba4e21c93ed74b09439a,True,10.0,2.0,1.0,2.0,2.0,0.0,92114.0
Asia,Philippines,https://sulasoktv.ph,6a5bba54d9b0213070692b71,True,115.0,3.0,1.0,23.0,39.0,2.0,1948341.0
Asia,Philippines,https://www.pcso.gov.ph,6a5bba4e0e531a4f79a929f1,True,2.0,2.0,0.0,0.0,0.0,0.0,761.0
Asia,Philippines,https://www.globe.com.ph,6a5bba4f65b78c057d1982ad,True,7.0,4.0,0.0,2.0,0.0,0.0,415391.0
Asia,Philippines,https://www.etrade.net.ph,6a5bba4f59056ff44d4c3bde,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Asia,Philippines,https://www.pagibigfund.gov.ph,6a5bba52f3f5803d42775583,True,11.0,5.0,0.0,6.0,0.0,0.0,1280245.0
Asia,Philippines,https://v2.onlinejobs.ph,6a5bba4ff15abd91c6ddb9d8,True,66.0,1.0,2.0,41.0,10.0,6.0,4583096.0
Asia,Philippines,https://etravel.gov.ph,6a5bba52951fe07e5827050c,True,48.0,1.0,3.0,23.0,15.0,3.0,2397656.0
Asia,Philippines,https://portal.skyro.ph,6a5bba5458116a5060480e07,True,19.0,1.0,1.0,4.0,1.0,0.0,5322291.0
Asia,Philippines,https://moneycat.ph,6a5bba53846d3fb85090a488,True,147.0,6.0,13.0,66.0,38.0,4.0,6305625.0
Asia,Philippines,https://www.mitsubishi-motors.com.ph,6a5bba53a82cfc64ac588006,True,134.0,6.0,7.0,34.0,43.0,15.0,719054647.0
Asia,Philippines,https://exam.csc.gov.ph,6a5bba53690657e9894f71e4,True,5.0,2.0,1.0,0.0,2.0,0.0,32722.0
Asia,Philippines,https://www.watsons.com.ph,6a5bba533b6340864791598b,True,2.0,2.0,0.0,0.0,0.0,0.0,763.0
Asia,Philippines,https://www.passport.gov.ph,6a5bba8840a13aeac058e940,True,7.0,2.0,0.0,2.0,1.0,0.0,410328.0
Asia,Philippines,https://katorsex.ph,6a5bba55f679f762d86b7779,True,133.0,2.0,1.0,23.0,19.0,2.0,2006375.0
Asia,Philippines,https://www.g777.ph,6a5bba559ecc9eedfbc3d875,True,183.0,1.0,33.0,62.0,68.0,2.0,4791865.0
Asia,Philippines,https://order-now.psahelpline.ph,6a5bba5959056ff44d4c3be4,True,2.0,1.0,0.0,0.0,1.0,0.0,6679.0
Asia,Philippines,https://ibu.bicol-u.edu.ph,6a5bba5921c93ed74b0943a7,True,56.0,1.0,2.0,10.0,25.0,14.0,2567375.0
Asia,Philippines,https://archive.ph,6a5bba5949543153c3532cbe,True,2.0,1.0,0.0,0.0,1.0,0.0,19714.0
Asia,Philippines,https://bnrs.dti.gov.ph,6a5bba592f849f256d2b95da,True,50.0,10.0,7.0,13.0,12.0,2.0,3007668.0
Asia,Philippines,https://www.foodpanda.ph,6a5bba5c54fa443e8b8781d3,True,12.0,5.0,1.0,4.0,0.0,1.0,2330761.0
Asia,Philippines,https://erpo.csc.gov.ph,6a5bba5c3b63408647915990,True,5.0,2.0,1.0,0.0,2.0,0.0,32735.0
Asia,Philippines,https://self-service.psahelpline.ph,6a5bba5d65b78c057d1982b7,True,19.0,1.0,2.0,3.0,9.0,3.0,1147735.0
Asia,Philippines,https://sellercenter.lazada.com.ph,6a5bba6140a13aeac058e914,True,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Asia,Philippines,https://my-ess.payroll.ph,6a5bba5fbd0d28e60b386c66,True,17.0,2.0,5.0,3.0,5.0,2.0,488831.0
Asia,Philippines,https://online-appointment.marina.gov.ph,6a5bba60690657e9894f71ec,True,15.0,1.0,2.0,8.0,3.0,0.0,3756324.0
Asia,Philippines,https://college.nemco.edu.ph,6a5bba6180e17abc02a2d05d,True,20.0,3.0,4.0,10.0,3.0,0.0,2011029.0
Asia,Philippines,https://bigsky.benilde.edu.ph,6a5bba620e531a4f79a929f6,True,120.0,3.0,4.0,91.0,7.0,12.0,4002889.0
Asia,Philippines,https://dbp-one.dbp.ph,6a5bba62cf2a0d4bc6096b50,True,23.0,1.0,2.0,11.0,7.0,1.0,10244249.0
